Timestamp,Memory_Usage_%,Memory_Used_MB,Disk_Usage_%,CPU_Usage_%,Net_In_KB/s,Net_Out_KB/s,gpu_0_util_%,gpu_0_mem_used_mb,gpu_0_mem_total_mb,gpu_1_util_%,gpu_1_mem_used_mb,gpu_1_mem_total_mb,gpu_2_util_%,gpu_2_mem_used_mb,gpu_2_mem_total_mb,gpu_3_util_%,gpu_3_mem_used_mb,gpu_3_mem_total_mb
2026-04-09 12:17:40,16.99,43752.0,50.0,29.9,0,0,100,22326,49140,100,22101,49140,0,20,49140,1,24241,49140
2026-04-09 12:17:47,16.94,43638.0,50.0,20.0,0,0,100,21786,49140,100,22055,49140,0,20,49140,8,24241,49140
2026-04-09 12:17:53,16.91,43556.0,50.0,26.7,0,0,100,22394,49140,100,22171,49140,0,20,49140,13,24241,49140
2026-04-09 12:18:00,16.94,43638.0,50.0,19.5,0,0,100,22188,49140,100,21201,49140,0,20,49140,17,24241,49140
2026-04-09 12:18:06,16.9,43518.0,50.0,21.3,0,0,99,22188,49140,100,21305,49140,0,20,49140,9,24241,49140
2026-04-09 12:18:13,16.9,43538.0,50.0,13.8,0,0,99,22946,49140,100,21541,49140,0,20,49140,62,24241,49140
2026-04-09 12:18:19,16.91,43552.0,50.0,10.0,0,0,100,21226,49140,100,21541,49140,0,20,49140,12,24239,49140
2026-04-09 12:18:26,16.91,43560.0,50.0,19.6,0,0,100,22462,49140,100,21123,49140,0,20,49140,36,24239,49140
2026-04-09 12:18:32,16.9,43528.0,50.0,8.9,0,0,100,22114,49140,100,22339,49140,0,20,49140,50,24241,49140
2026-04-09 12:18:39,16.91,43544.0,50.0,9.8,0,0,98,22716,49140,100,22341,49140,0,20,49140,3,24239,49140
2026-04-09 12:18:45,16.89,43504.0,50.0,19.2,0,0,100,22582,49140,100,21233,49140,0,20,49140,2,24239,49140
2026-04-09 12:18:51,16.9,43517.0,50.0,9.2,0,0,100,22946,49140,100,21061,49140,0,20,49140,3,24239,49140
2026-04-09 12:18:58,16.9,43518.0,50.0,9.8,0,0,64,22948,49140,100,21061,49140,0,20,49140,4,24239,49140
2026-04-09 12:19:04,16.9,43524.0,50.0,9.9,0,0,100,22374,49140,100,22397,49140,0,20,49140,3,24239,49140
2026-04-09 12:19:11,16.89,43511.0,50.0,11.2,0,0,99,22376,49140,100,22269,49140,0,20,49140,4,24239,49140
2026-04-09 12:19:17,16.9,43522.0,50.0,9.2,0,0,100,23516,49140,100,21575,49140,0,20,49140,4,24239,49140
2026-04-09 12:19:24,16.9,43535.0,50.0,26.9,0,0,3,21118,49140,100,22187,49140,0,20,49140,6,24239,49140
2026-04-09 12:19:30,16.91,43561.0,50.0,14.7,0,0,100,23506,49140,100,18115,49140,0,20,49140,9,24239,49140
2026-04-09 12:19:37,16.92,43579.0,50.0,9.6,0,0,100,21366,49140,100,19653,49140,0,20,49140,29,24241,49140
2026-04-09 12:19:43,16.91,43564.0,50.0,8.8,0,0,100,23118,49140,100,22367,49140,0,20,49140,17,24239,49140
2026-04-09 12:19:50,16.93,43606.0,50.0,8.9,0,0,100,22704,49140,99,21129,49140,0,20,49140,13,24239,49140
2026-04-09 12:19:56,16.93,43593.0,50.0,8.4,0,0,5,18274,49140,100,20989,49140,0,20,49140,2,24241,49140
2026-04-09 12:20:02,16.9,43532.0,50.0,9.9,0,0,100,22198,49140,100,21329,49140,0,20,49140,3,24239,49140
2026-04-09 12:20:09,16.88,43480.0,50.0,17.2,0,0,5,18274,49140,100,21841,49140,0,20,49140,31,24239,49140
2026-04-09 12:20:15,16.88,43469.0,50.0,17.0,0,0,100,21910,49140,100,21059,49140,0,20,49140,13,24239,49140
2026-04-09 12:20:22,16.92,43575.0,50.0,10.6,0,0,100,22540,49140,100,18115,49140,0,20,49140,7,24239,49140
2026-04-09 12:20:28,16.89,43511.0,50.0,12.9,0,0,100,22162,49140,100,21605,49140,0,20,49140,3,24239,49140
2026-04-09 12:20:35,16.96,43691.0,50.0,20.7,0,0,100,23366,49140,100,21987,49140,0,20,49140,28,24239,49140
2026-04-09 12:20:41,16.9,43516.0,50.0,9.3,0,0,99,22580,49140,100,22071,49140,0,20,49140,4,24241,49140
2026-04-09 12:20:48,16.88,43481.0,50.0,14.3,0,0,100,21164,49140,100,21841,49140,0,20,49140,50,24239,49140
2026-04-09 12:20:54,16.88,43477.0,50.0,12.6,0,0,100,22884,49140,98,19599,49140,0,20,49140,6,24239,49140
2026-04-09 12:21:01,16.88,43478.0,50.0,10.0,0,0,100,20364,49140,99,20699,49140,0,20,49140,2,24239,49140
2026-04-09 12:21:07,16.88,43486.0,50.0,8.5,0,0,54,20324,49140,99,21707,49140,0,20,49140,3,24239,49140
2026-04-09 12:21:14,16.88,43486.0,50.0,9.3,0,0,4,21002,49140,99,19389,49140,0,20,49140,10,24239,49140
2026-04-09 12:21:20,16.88,43466.0,50.0,9.2,0,0,100,22222,49140,77,20699,49140,0,20,49140,4,24239,49140
2026-04-09 12:21:26,16.88,43480.0,50.0,8.2,0,0,38,18318,49140,100,20499,49140,0,20,49140,11,24239,49140
2026-04-09 12:21:33,16.89,43493.0,50.0,10.6,0,0,100,23294,49140,100,22077,49140,0,20,49140,4,24239,49140
2026-04-09 12:21:39,16.88,43463.0,50.0,8.7,0,0,100,22170,49140,99,21901,49140,0,20,49140,39,24239,49140
2026-04-09 12:21:46,16.88,43480.0,50.0,12.1,0,0,100,23374,49140,99,22473,49140,0,20,49140,9,24239,49140
2026-04-09 12:21:52,16.89,43496.0,50.0,9.3,0,0,100,22818,49140,100,22177,49140,0,20,49140,6,24239,49140
2026-04-09 12:21:59,16.88,43483.0,50.0,12.4,0,0,100,22370,49140,100,22333,49140,0,20,49140,11,24239,49140
2026-04-09 12:22:05,16.87,43455.0,50.0,11.8,0,0,53,18364,49140,99,21535,49140,0,20,49140,3,24239,49140
2026-04-09 12:22:12,16.89,43490.0,50.0,11.3,0,0,99,23596,49140,100,22127,49140,0,20,49140,3,24239,49140
2026-04-09 12:22:18,16.88,43481.0,50.0,8.9,0,0,100,21246,49140,100,22009,49140,0,20,49140,2,24239,49140
2026-04-09 12:22:25,16.87,43455.0,50.0,10.3,0,0,100,22962,49140,100,19979,49140,0,20,49140,2,24239,49140
2026-04-09 12:22:31,16.87,43454.0,50.0,9.1,0,0,100,21266,49140,100,21535,49140,0,20,49140,70,24239,49140
2026-04-09 12:22:37,16.88,43473.0,50.0,11.7,0,0,100,22482,49140,100,22163,49140,0,20,49140,4,24239,49140
2026-04-09 12:22:44,16.89,43497.0,50.0,10.3,0,0,100,22148,49140,100,22107,49140,0,20,49140,4,24239,49140
2026-04-09 12:22:50,16.88,43466.0,50.0,9.7,0,0,100,23350,49140,100,22101,49140,0,20,49140,7,24239,49140
2026-04-09 12:22:57,16.87,43460.0,50.0,8.3,0,0,100,20768,49140,100,21707,49140,0,20,49140,3,24239,49140
2026-04-09 12:23:03,16.88,43487.0,51.0,8.5,0,0,4,21610,49140,100,22113,49140,0,20,49140,24,24239,49140
2026-04-09 12:23:10,16.88,43485.0,51.0,9.8,0,0,100,22212,49140,99,22339,49140,0,20,49140,3,24239,49140
2026-04-09 12:23:16,16.88,43480.0,51.0,18.8,0,0,100,22212,49140,100,22193,49140,0,20,49140,2,6715,49140
2026-04-09 12:23:23,17.23,44366.0,51.0,11.1,0,0,100,22212,49140,100,21943,49140,0,20,49140,4,10077,49140
2026-04-09 12:23:29,17.22,44358.0,51.0,15.4,0,0,100,22574,49140,100,21943,49140,0,20,49140,3,10075,49140
2026-04-09 12:23:36,16.66,42903.0,51.0,14.2,0,0,92,23180,49140,100,21463,49140,0,20,49140,12,10075,49140
2026-04-09 12:23:42,16.67,42923.0,51.0,9.2,0,0,83,18362,49140,100,21471,49140,0,20,49140,81,13985,49140
2026-04-09 12:23:49,16.68,42950.0,51.0,9.1,0,0,100,23900,49140,99,20543,49140,0,20,49140,3,13985,49140
2026-04-09 12:23:55,16.7,43002.0,51.0,19.9,0,0,100,23284,49140,100,22071,49140,0,20,49140,4,13985,49140
2026-04-09 12:24:02,16.7,43010.0,51.0,9.8,0,0,100,21308,49140,100,21941,49140,0,20,49140,68,13985,49140
2026-04-09 12:24:08,16.7,43009.0,51.0,9.4,0,0,100,23088,49140,100,21909,49140,0,20,49140,3,17513,49140
2026-04-09 12:24:14,16.71,43046.0,51.0,18.2,0,0,100,22810,49140,100,20049,49140,0,20,49140,49,17511,49140
2026-04-09 12:24:21,16.72,43052.0,51.0,9.0,0,0,4,21156,49140,100,22113,49140,0,20,49140,11,20747,49140
2026-04-09 12:24:27,16.71,43026.0,51.0,15.4,0,0,100,22404,49140,99,22101,49140,0,20,49140,60,20749,49140
2026-04-09 12:24:34,16.71,43037.0,51.0,9.9,0,0,100,21658,49140,100,21463,49140,0,20,49140,3,20747,49140
2026-04-09 12:24:40,16.7,43009.0,51.0,8.7,0,0,100,23438,49140,88,22177,49140,0,20,49140,3,20749,49140
2026-04-09 12:24:47,16.7,43013.0,51.0,23.9,0,0,100,21424,49140,100,21841,49140,0,20,49140,44,20747,49140
2026-04-09 12:24:53,16.69,42991.0,51.0,9.9,0,0,4,17444,49140,100,21841,49140,0,20,49140,78,20749,49140
2026-04-09 12:25:00,16.7,43018.0,51.0,8.1,0,0,100,22758,49140,100,18583,49140,0,20,49140,3,20751,49140
2026-04-09 12:25:06,16.7,43010.0,51.0,18.8,0,0,27,17540,49140,100,22015,49140,0,20,49140,4,20759,49140
2026-04-09 12:25:13,16.78,43209.0,51.0,17.2,0,0,98,22900,49140,100,22017,49140,0,20,49140,2,20757,49140
2026-04-09 12:25:19,16.71,43027.0,51.0,10.3,0,0,100,22070,49140,100,19313,49140,0,20,49140,6,20771,49140
2026-04-09 12:25:25,16.71,43028.0,51.0,15.7,0,0,69,22674,49140,100,20961,49140,0,20,49140,54,20771,49140
2026-04-09 12:25:32,16.78,43224.0,51.0,22.7,0,0,100,21536,49140,100,20647,49140,0,20,49140,62,20771,49140
2026-04-09 12:25:38,16.71,43038.0,51.0,20.9,0,0,100,21536,49140,100,21535,49140,0,20,49140,24,20773,49140
2026-04-09 12:25:45,16.73,43086.0,51.0,17.9,0,0,84,19980,49140,100,22091,49140,0,20,49140,41,20773,49140
2026-04-09 12:25:51,16.77,43201.0,51.0,9.7,0,0,100,22180,49140,100,22403,49140,0,20,49140,58,20773,49140
2026-04-09 12:25:58,16.79,43252.0,51.0,12.7,0,0,3,20316,49140,100,22107,49140,0,20,49140,3,20771,49140
2026-04-09 12:26:04,16.88,43482.0,51.0,20.0,0,0,100,22118,49140,100,20825,49140,0,20,49140,9,20771,49140
2026-04-09 12:26:11,16.8,43267.0,51.0,8.8,0,0,100,20946,49140,53,21033,49140,0,20,49140,4,20773,49140
2026-04-09 12:26:17,16.78,43214.0,51.0,8.9,0,0,100,22730,49140,96,22091,49140,0,20,49140,3,20771,49140
2026-04-09 12:26:24,16.77,43194.0,51.0,11.1,0,0,100,21058,49140,100,22093,49140,0,20,49140,9,23895,49140
2026-04-09 12:26:30,16.8,43277.0,51.0,10.6,0,0,84,22262,49140,99,22269,49140,0,20,49140,5,23895,49140
2026-04-09 12:26:36,16.77,43201.0,51.0,17.3,0,0,100,22118,49140,100,21367,49140,0,20,49140,42,23895,49140
2026-04-09 12:26:43,16.81,43288.0,51.0,11.2,0,0,7,20184,49140,100,22009,49140,0,20,49140,17,23895,49140
2026-04-09 12:26:49,16.75,43135.0,51.0,8.7,0,0,100,22476,49140,100,21921,49140,0,20,49140,31,23895,49140
2026-04-09 12:26:56,16.83,43349.0,51.0,12.5,0,0,4,20438,49140,100,21453,49140,0,20,49140,4,23895,49140
2026-04-09 12:27:02,16.75,43139.0,51.0,28.1,0,0,100,21646,49140,100,22009,49140,0,20,49140,2,23897,49140
2026-04-09 12:27:09,16.75,43138.0,51.0,18.1,0,0,100,20338,49140,99,21659,49140,0,20,49140,57,23895,49140
2026-04-09 12:27:15,16.75,43137.0,51.0,8.6,0,0,100,22650,49140,100,22269,49140,0,20,49140,27,23897,49140
2026-04-09 12:27:22,16.77,43201.0,51.0,13.0,0,0,100,21692,49140,100,22271,49140,0,20,49140,4,23895,49140
2026-04-09 12:27:28,16.77,43201.0,51.0,27.6,0,0,100,21692,49140,64,18969,49140,0,20,49140,4,23895,49140
2026-04-09 12:27:35,16.75,43134.0,51.0,18.5,0,0,100,21086,49140,99,22073,49140,0,20,49140,3,23897,49140
2026-04-09 12:27:41,16.75,43130.0,51.0,9.4,0,0,100,22876,49140,100,21943,49140,0,20,49140,2,23895,49140
2026-04-09 12:27:48,16.76,43179.0,51.0,10.4,0,0,100,21648,49140,100,22269,49140,0,20,49140,10,23895,49140
2026-04-09 12:27:54,16.75,43147.0,51.0,10.2,0,0,100,21650,49140,100,21269,49140,0,20,49140,5,23897,49140
2026-04-09 12:28:00,16.76,43174.0,51.0,12.2,0,0,100,22184,49140,100,22077,49140,0,20,49140,5,23897,49140
2026-04-09 12:28:07,16.75,43150.0,51.0,10.9,0,0,100,21702,49140,100,22091,49140,0,20,49140,4,23897,49140
2026-04-09 12:28:13,16.74,43108.0,51.0,8.8,0,0,100,21702,49140,100,22293,49140,0,20,49140,4,23895,49140
2026-04-09 12:28:20,16.79,43255.0,51.0,20.7,0,0,97,21584,49140,100,22177,49140,0,20,49140,16,23895,49140
2026-04-09 12:28:26,16.74,43125.0,51.0,22.0,0,0,99,22786,49140,100,22245,49140,0,20,49140,16,23897,49140
2026-04-09 12:28:33,16.75,43137.0,51.0,11.7,0,0,100,22024,49140,100,21039,49140,0,20,49140,73,23895,49140
2026-04-09 12:28:39,16.74,43122.0,51.0,24.5,0,0,9,17788,49140,100,22121,49140,0,20,49140,4,23897,49140
2026-04-09 12:28:46,16.75,43153.0,51.0,16.0,0,0,100,21908,49140,100,21367,49140,0,20,49140,2,23895,49140
2026-04-09 12:28:52,16.74,43127.0,51.0,10.6,0,0,58,20740,49140,98,21055,49140,0,20,49140,30,23895,49140
2026-04-09 12:28:58,16.76,43168.0,51.0,19.8,0,0,100,21976,49140,100,21641,49140,0,20,49140,3,23895,49140
2026-04-09 12:29:05,16.83,43336.0,51.0,11.5,0,0,100,20166,49140,100,21965,49140,0,20,49140,3,23895,49140
2026-04-09 12:29:11,16.75,43140.0,51.0,10.0,0,0,25,17788,49140,99,21575,49140,0,20,49140,3,23895,49140
2026-04-09 12:29:18,16.75,43152.0,51.0,10.8,0,0,99,21966,49140,100,18115,49140,0,20,49140,3,23897,49140
2026-04-09 12:29:24,16.75,43142.0,51.0,12.4,0,0,100,20092,49140,100,18473,49140,0,20,49140,3,23895,49140
2026-04-09 12:29:31,16.74,43116.0,51.0,22.4,0,0,100,22292,49140,66,21663,49140,0,20,49140,39,23895,49140
2026-04-09 12:29:37,16.73,43095.0,51.0,10.1,0,0,100,23246,49140,100,20531,49140,0,20,49140,34,23895,49140
2026-04-09 12:29:44,16.75,43139.0,51.0,15.9,0,0,100,21354,49140,100,22253,49140,0,20,49140,15,23895,49140
2026-04-09 12:29:50,16.74,43123.0,51.0,19.2,0,0,100,22554,49140,100,20831,49140,0,20,49140,7,23895,49140
2026-04-09 12:29:57,16.75,43142.0,51.0,9.8,0,0,99,23256,49140,100,22137,49140,0,20,49140,9,23895,49140
2026-04-09 12:30:03,16.76,43159.0,51.0,9.6,0,0,100,21466,49140,100,20765,49140,0,20,49140,48,23897,49140
2026-04-09 12:30:10,16.81,43305.0,51.0,20.2,0,0,100,22668,49140,99,21453,49140,0,20,49140,3,23897,49140
2026-04-09 12:30:16,16.74,43123.0,51.0,20.7,0,0,100,20758,49140,99,22137,49140,0,20,49140,3,23895,49140
2026-04-09 12:30:22,16.21,41753.0,51.0,18.3,0,0,100,22488,49140,16,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:30:29,16.17,41641.0,51.0,8.7,0,0,32,21080,49140,100,3051,49140,0,20,49140,17,23897,49140
2026-04-09 12:30:35,16.24,41820.0,51.0,13.7,0,0,100,21690,49140,99,3051,49140,0,20,49140,6,23895,49140
2026-04-09 12:30:42,16.16,41629.0,51.0,16.6,0,0,95,21692,49140,0,3051,49140,0,20,49140,4,23895,49140
2026-04-09 12:30:48,16.17,41643.0,51.0,18.4,0,0,96,22306,49140,17,3051,49140,0,20,49140,8,23897,49140
2026-04-09 12:30:55,16.17,41650.0,51.0,9.3,0,0,100,22710,49140,91,3051,49140,0,20,49140,30,23895,49140
2026-04-09 12:31:01,16.17,41656.0,51.0,11.0,0,0,4,19968,49140,66,3051,49140,0,20,49140,32,23897,49140
2026-04-09 12:31:08,16.16,41619.0,51.0,7.7,0,0,27,17906,49140,81,3051,49140,0,20,49140,12,23895,49140
2026-04-09 12:31:14,16.17,41645.0,51.0,7.6,0,0,99,22230,49140,0,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:31:21,16.2,41718.0,51.0,11.7,0,0,4,19830,49140,99,3051,49140,0,20,49140,44,23895,49140
2026-04-09 12:31:27,16.2,41737.0,51.0,17.2,0,0,60,17906,49140,31,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:31:33,16.21,41742.0,51.0,17.4,0,0,10,20634,49140,38,3051,49140,0,20,49140,38,23897,49140
2026-04-09 12:31:40,16.48,42457.0,51.0,9.5,0,0,100,21874,49140,99,3051,49140,0,20,49140,67,23897,49140
2026-04-09 12:31:46,16.46,42387.0,51.0,13.2,0,0,100,20190,49140,77,3051,49140,0,20,49140,40,23895,49140
2026-04-09 12:31:53,16.49,42464.0,51.0,18.2,0,0,30,20262,49140,14,3051,49140,0,20,49140,85,23895,49140
2026-04-09 12:31:59,16.5,42489.0,51.0,7.9,0,0,100,22486,49140,100,3051,49140,0,20,49140,3,23897,49140
2026-04-09 12:32:06,16.5,42495.0,51.0,8.3,0,0,100,21874,49140,100,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:32:12,16.6,42749.0,51.0,23.1,0,0,100,21874,49140,1,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:32:19,16.5,42498.0,51.0,11.0,0,0,3,17906,49140,94,3051,49140,0,20,49140,13,23895,49140
2026-04-09 12:32:25,15.99,41175.0,51.0,7.3,0,0,8,2882,49140,0,3051,49140,0,20,49140,17,23895,49140
2026-04-09 12:32:31,16.13,41543.0,51.0,24.7,0,0,5,6000,49140,100,3051,49140,0,20,49140,3,23897,49140
2026-04-09 12:32:38,16.12,41524.0,51.0,7.2,0,0,4,17848,49140,38,3051,49140,0,20,49140,3,23897,49140
2026-04-09 12:32:44,16.3,41994.0,51.0,8.0,0,0,100,27674,49140,100,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:32:51,16.37,42152.0,51.0,12.8,0,0,100,27674,49140,0,3051,49140,0,20,49140,16,23897,49140
2026-04-09 12:32:57,16.45,42363.0,51.0,23.5,0,0,100,27676,49140,100,3051,49140,0,20,49140,15,23897,49140
2026-04-09 12:33:04,16.43,42314.0,51.0,10.8,0,0,100,27676,49140,99,3051,49140,0,20,49140,16,23897,49140
2026-04-09 12:33:10,16.47,42432.0,51.0,19.3,0,0,100,27676,49140,99,3051,49140,0,20,49140,31,23895,49140
2026-04-09 12:33:17,16.41,42264.0,51.0,10.2,0,0,100,27678,49140,100,3051,49140,0,20,49140,4,23895,49140
2026-04-09 12:33:23,16.51,42523.0,51.0,22.3,0,0,70,27680,49140,58,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:33:30,16.6,42762.0,51.0,18.1,0,0,100,25898,49140,99,3051,49140,0,20,49140,15,23895,49140
2026-04-09 12:33:36,16.52,42552.0,51.0,10.5,0,0,100,25898,49140,99,3051,49140,0,20,49140,10,23895,49140
2026-04-09 12:33:42,16.52,42551.0,51.0,11.8,0,0,100,25898,49140,85,3051,49140,0,20,49140,46,23897,49140
2026-04-09 12:33:49,16.41,42269.0,51.0,13.2,0,0,100,25898,49140,100,3051,49140,0,20,49140,39,23895,49140
2026-04-09 12:33:55,16.4,42232.0,51.0,27.4,0,0,73,25900,49140,7,3051,49140,0,20,49140,55,23895,49140
2026-04-09 12:34:02,16.4,42237.0,51.0,8.2,0,0,100,23596,49140,86,3051,49140,0,20,49140,9,23895,49140
2026-04-09 12:34:08,16.39,42220.0,51.0,10.7,0,0,100,24788,49140,99,3051,49140,0,20,49140,4,23895,49140
2026-04-09 12:34:15,16.41,42273.0,51.0,17.7,0,0,100,24788,49140,100,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:34:21,16.39,42217.0,51.0,8.8,0,0,100,24788,49140,93,3051,49140,0,20,49140,4,23897,49140
2026-04-09 12:34:28,16.39,42217.0,51.0,15.8,0,0,81,24792,49140,100,3051,49140,0,20,49140,2,23897,49140
2026-04-09 12:34:34,16.39,42206.0,51.0,11.3,0,0,66,24792,49140,100,3051,49140,0,20,49140,14,23895,49140
2026-04-09 12:34:41,16.37,42174.0,51.0,19.5,0,0,65,25154,49140,99,3051,49140,0,20,49140,8,23895,49140
2026-04-09 12:34:47,16.39,42212.0,51.0,17.6,0,0,100,29548,49140,100,3051,49140,0,20,49140,4,23897,49140
2026-04-09 12:34:54,16.39,42219.0,51.0,17.1,0,0,100,31912,49140,100,3051,49140,0,20,49140,4,23895,49140
2026-04-09 12:35:00,16.38,42193.0,51.0,28.5,0,0,100,31912,49140,62,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:35:06,16.37,42174.0,51.0,16.6,0,0,100,31912,49140,99,3051,49140,0,20,49140,4,23895,49140
2026-04-09 12:35:13,16.35,42107.0,51.0,10.2,0,0,100,31912,49140,100,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:35:19,16.34,42075.0,51.0,16.8,0,0,99,31912,49140,25,3051,49140,0,20,49140,12,23895,49140
2026-04-09 12:35:26,16.34,42095.0,51.0,16.9,0,0,100,31912,49140,99,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:35:32,16.33,42072.0,51.0,10.1,0,0,100,31912,49140,0,3051,49140,0,20,49140,2,23895,49140
2026-04-09 12:35:39,16.34,42079.0,51.0,16.6,0,0,100,31912,49140,100,3051,49140,0,20,49140,4,23895,49140
2026-04-09 12:35:45,16.36,42144.0,51.0,16.9,0,0,100,31914,49140,28,3051,49140,0,20,49140,2,23895,49140
2026-04-09 12:35:52,16.38,42200.0,51.0,10.2,0,0,77,31914,49140,100,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:35:58,16.41,42258.0,51.0,9.8,0,0,14,29350,49140,100,3051,49140,0,20,49140,10,23897,49140
2026-04-09 12:36:05,16.45,42370.0,51.0,18.7,0,0,100,29350,49140,0,3051,49140,0,20,49140,14,23895,49140
2026-04-09 12:36:11,16.47,42408.0,51.0,10.3,0,0,100,31672,49140,94,3051,49140,0,20,49140,58,23895,49140
2026-04-09 12:36:17,16.47,42425.0,51.0,18.3,0,0,100,31668,49140,99,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:36:24,16.47,42409.0,51.0,16.8,0,0,100,31668,49140,7,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:36:30,16.47,42412.0,51.0,15.2,0,0,100,31668,49140,0,3051,49140,0,20,49140,44,23895,49140
2026-04-09 12:36:37,16.48,42434.0,51.0,11.7,0,0,100,31668,49140,99,3051,49140,0,20,49140,8,23895,49140
2026-04-09 12:36:43,16.46,42387.0,51.0,10.2,0,0,100,31668,49140,81,3051,49140,0,20,49140,3,23897,49140
2026-04-09 12:36:50,16.46,42393.0,51.0,12.8,0,0,100,31668,49140,16,3051,49140,0,20,49140,47,23895,49140
2026-04-09 12:36:56,16.47,42417.0,51.0,13.3,0,0,100,31668,49140,16,3051,49140,0,20,49140,53,23897,49140
2026-04-09 12:37:03,16.45,42380.0,51.0,11.2,0,0,82,31670,49140,100,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:37:09,16.45,42379.0,51.0,26.1,0,0,68,31670,49140,100,3051,49140,0,20,49140,2,23895,49140
2026-04-09 12:37:16,16.47,42416.0,51.0,7.3,0,0,100,28690,49140,27,3051,49140,0,20,49140,33,23895,49140
2026-04-09 12:37:22,16.47,42416.0,51.0,19.7,0,0,100,30877,49140,29,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:37:29,16.47,42429.0,51.0,12.2,0,0,100,30874,49140,100,3051,49140,0,20,49140,4,23895,49140
2026-04-09 12:37:35,16.47,42408.0,51.0,7.4,0,0,100,30874,49140,100,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:37:41,16.48,42434.0,51.0,10.4,0,0,100,30874,49140,100,3051,49140,0,20,49140,3,23897,49140
2026-04-09 12:37:48,16.48,42443.0,51.0,16.5,0,0,100,30874,49140,0,3051,49140,0,20,49140,46,23895,49140
2026-04-09 12:37:54,16.47,42416.0,51.0,7.3,0,0,100,30874,49140,40,3051,49140,0,20,49140,28,23895,49140
2026-04-09 12:38:01,16.48,42433.0,51.0,10.7,0,0,100,30874,49140,54,3051,49140,0,20,49140,4,23895,49140
2026-04-09 12:38:07,16.47,42422.0,51.0,7.6,0,0,74,30874,49140,100,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:38:14,16.44,42348.0,51.0,17.1,0,0,100,18290,49140,100,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:38:20,16.42,42289.0,51.0,17.1,0,0,100,24820,49140,97,3051,49140,0,20,49140,6,23897,49140
2026-04-09 12:38:27,16.44,42335.0,51.0,8.5,0,0,100,24820,49140,100,3051,49140,0,20,49140,16,23895,49140
2026-04-09 12:38:33,16.44,42336.0,51.0,10.1,0,0,100,24820,49140,100,3051,49140,0,20,49140,33,23895,49140
2026-04-09 12:38:40,16.41,42260.0,51.0,10.7,0,0,67,24824,49140,0,3051,49140,0,20,49140,47,23895,49140
2026-04-09 12:38:46,16.41,42264.0,51.0,25.4,0,0,66,24824,49140,0,3051,49140,0,20,49140,3,23897,49140
2026-04-09 12:38:52,16.42,42303.0,51.0,9.5,0,0,100,26016,49140,35,3051,49140,0,20,49140,2,23895,49140
2026-04-09 12:38:59,16.44,42342.0,51.0,7.7,0,0,99,26016,49140,95,3051,49140,0,20,49140,2,23895,49140
2026-04-09 12:39:05,16.44,42334.0,51.0,21.0,0,0,100,26016,49140,100,3051,49140,0,20,49140,14,23897,49140
2026-04-09 12:39:12,16.44,42333.0,51.0,7.4,0,0,100,26016,49140,22,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:39:18,16.44,42330.0,51.0,8.8,0,0,66,26020,49140,6,3051,49140,0,20,49140,33,23895,49140
2026-04-09 12:39:25,16.42,42286.0,51.0,8.4,0,0,4,18290,49140,20,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:39:31,16.43,42314.0,51.0,8.0,0,0,100,23120,49140,100,3051,49140,0,20,49140,22,23897,49140
2026-04-09 12:39:38,16.44,42340.0,51.0,17.9,0,0,100,23120,49140,100,3051,49140,0,20,49140,4,23895,49140
2026-04-09 12:39:44,16.43,42306.0,51.0,18.3,0,0,87,23124,49140,99,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:39:51,16.44,42343.0,51.0,12.6,0,0,100,22198,49140,17,3051,49140,0,20,49140,42,23895,49140
2026-04-09 12:39:57,16.44,42332.0,51.0,18.3,0,0,82,22802,49140,99,3051,49140,0,20,49140,3,23895,49140
2026-04-09 12:40:04,16.56,42643.0,51.0,13.2,0,0,100,20720,49140,99,3051,49140,0,20,49140,2,23895,49140
2026-04-09 12:40:10,16.58,42715.0,51.0,20.1,0,0,80,23726,49140,100,3051,49140,0,20,49140,73,23897,49140
2026-04-09 12:40:16,16.61,42779.0,51.0,21.6,0,0,100,24554,49140,100,3051,49140,0,20,49140,16,23897,49140
2026-04-09 12:40:23,16.61,42785.0,51.0,20.6,0,0,100,25870,49140,99,3051,49140,0,20,49140,3,23897,49140
